gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_multilingual-train-181837,wikilingua_multilingual-train-181837,fr,fr,"Regarder les vidéos des autres gourous est une excellente façon d’apprendre sur les types de vidéos qui ont du succès. Bien sûr, ne copiez pas ce qu’ils font. Inspirez-vous de leurs exemples pour créer vos propres vidéos et contenus. Rappelez-vous juste qu’ils sont sur YouTube il y a longtemps et qu’ils sont assez expérimentés.","Commencez par vous abonner aux pages d’autres gourous. Ne cherchez pas à rendre votre première vidéo trop parfaite, tout comme les professionnels de YouTube.","['Commencez par vous abonner aux pages d’autres gourous. Ne cherchez pas à rendre votre première vidéo trop parfaite, tout comme les professionnels de YouTube.']"
wikilingua_multilingual-train-181856,wikilingua_multilingual-train-181856,fr,fr,"Mettez le plat de noix de pécan au beurre dans le microonde et faites chauffer sur pleine puissance pendant une minute. Vous allez probablement commencer à sentir leur odeur et elles vont prendre une teinte plus foncée . Portez des maniques pour les sortir du microonde, car le plat va probablement être chaud. Mettez-les dans une plaque à four aux bords relevés et laissez-les refroidir complètement . Versez-les ensuite dans un récipient hermétique et consommez-les dans la semaine qui suit.",Passez au microonde pendant une minute. Laissez refroidir avant de les manger.,['Passez au microonde pendant une minute. Laissez refroidir avant de les manger.']
wikilingua_multilingual-train-181877,wikilingua_multilingual-train-181877,fr,fr,Versez 500 ml d'eau tiède et quatre cuillères à soupe (60 ml) de jus de citron dans une bassine ou un seau. Remuez les liquides pour bien les mélanger. Le mieux est d'utiliser du jus de citron fraichement pressé .,Essayez du jus de citron.,['Essayez du jus de citron.']
wikilingua_multilingual-train-181898,wikilingua_multilingual-train-181898,fr,fr,"Le sumac vénéneux grimpant peut s'entortiller autour des arbres. Quand il pousse ainsi, il produit des tas de petits plants de sumac sous forme de lianes. Inspectez toujours une plante grimpante si vous devez vous en approcher et voyez si d'autres plantes poussent à partir de la tige centrale. Le sumac à feuilles de chêne perd ses feuilles en hiver et vous ne verrez qu'une seule tige grimpante nue. Elle peut aussi provoquer une dermatite de contact. Ne touchez pas de plantes que vous ne connaissez pas !","Observez les plantes grimpantes avant de les toucher, de les frôler ou de vous frayer un passage entre elles. Restez vigilant(e) même en hiver.","['Observez les plantes grimpantes avant de les toucher, de les frôler ou de vous frayer un passage entre elles. Restez vigilant(e) même en hiver.']"
wikilingua_multilingual-train-181909,wikilingua_multilingual-train-181909,fr,fr,"Débutez avec le ballon dans les deux mains, placées droites devant vous. Tenez le ballon entre les deux paumes. Gardez les coudes dépliés, mais tout de même souples. Il y a différentes manières de lancer le ballon pendant un service sauté. Certaines personnes utilisent leur main de frappe, d'autres préfèrent utiliser la main non dominante, d'autres encore utilisent les deux mains. L'important est de faire un lancer efficace, peu importe la méthode utilisée.",Préparez le ballon.,['Préparez le ballon.']
wikilingua_multilingual-train-181916,wikilingua_multilingual-train-181916,fr,fr,"Prenez suffisamment de cire pour remplir un photophore en débordant un peu et mettez-la de côté. Essayez d'acheter de la cire en billes ou en flocons, car elle fond plus rapidement. Si vous en trouvez seulement en bloc, coupez-la en petits morceaux pour accélérer le procédé.   Vous devez ajouter de la cire à bougie à celle de la craie grasse, car les bougies faites uniquement à partir de craies grasses ne brulent pas aussi bien. La cire supplémentaire est nécessaire, car elle rétrécira en fondant.",Dosez la cire.,['Dosez la cire.']
wikilingua_multilingual-train-181985,wikilingua_multilingual-train-181985,fr,fr,"Les tresses à la mode viking ne sont pas parfaitement propres et lisses et cette coiffure est plus facile à réaliser 3 ou 4 jours après vous être lavé les cheveux. De cette façon, les huiles qu’ils contiennent les aideront à tenir et leur donneront de la texture. N’oubliez pas que cette coiffure est censée avoir un aspect un peu rustique et décoiffé .",Ne vous lavez pas les cheveux.,['Ne vous lavez pas les cheveux.']
wikilingua_multilingual-train-182045,wikilingua_multilingual-train-182045,fr,fr,Recommencez ces étapes sur l'autre chaussure.,Lacez l'autre chaussure.,"[""Lacez l'autre chaussure.""]"
wikilingua_multilingual-train-182071,wikilingua_multilingual-train-182071,fr,fr,"Trouvez une éponge à vaisselle propre (pas une éponge à récurer) et un stylo à bille dont vous pouvez retirer le bout .  Le mieux serait de trouver un stylo en plastique bon marché, du moment que vous pouvez facilement en retirer la mine et le tube d'encre. Un stylo transparent pourrait vous aider à voir ce que vous faites pendant que vous le faites. Servez-vous de vos doigts pour effiler et casser les fibres de l'éponge .",Procurez-vous le matériel. Laissez dépasser entre trois et six millimètres d'éponge du stylo.,"[""Procurez-vous le matériel. Laissez dépasser entre trois et six millimètres d'éponge du stylo.""]"
wikilingua_multilingual-train-182078,wikilingua_multilingual-train-182078,fr,fr,"Au lieu d’utiliser des légumes classiques comme des carottes ou des petits pois, servez-vous des edamames. Ils apportent également un plus aux soupes mijotées. Si vous prévoyez de manger des crevettes, des scampis ou un simple plat de pâtes avec des légumes de saison, agrémentez-les de quelques fèves d’edamame pour une touche croustillante.",Ajoutez-les dans vos soupes ou ragoûts. Associez-les avec des pâtes ou des crustacés.,['Ajoutez-les dans vos soupes ou ragoûts. Associez-les avec des pâtes ou des crustacés.']
wikilingua_multilingual-train-182243,wikilingua_multilingual-train-182243,fr,fr,"Nettoyez les légumes ainsi que le couteau et la planche à découper. Lavez le couteau et la planche à l'eau chaude savonneuse et rincez-les abondamment. Il ne faut pas laver les légumes avec du savon, mais rincez-les à l'eau chaude et si nécessaire, frottez-les avec une brosse ou un torchon. Utilisez un couteau aiguisé sans dents pour découper les légumes. Un couteau de boucher fonctionne bien, mais n'est pas nécessaire. Il est important d'utiliser un couteau bien aiguisé pour faire des incisions nettes.",Lavez tout le matériel.,['Lavez tout le matériel.']
wikilingua_multilingual-train-182248,wikilingua_multilingual-train-182248,fr,fr,"Si vous en avez mis sur du granite, du mastic, du ciment, de la brique, du grès, du carrelage ou une surface similaire, vous allez avoir besoin d'une brosse et de produits de nettoyage pour faire disparaitre le vernis .",Éliminez le vernis au sol.,['Éliminez le vernis au sol.']
wikilingua_multilingual-train-182327,wikilingua_multilingual-train-182327,fr,fr,"Son logo figure une boussole bleue avec une aiguille rouge et blanche. C'est le premier menu dans la barre générale des menus en haut et à gauche. Cliquez sur la troisième option du menu déroulant. En haut de la fenêtre des préférences, c'est la septième icône depuis la gauche. C’est le seul bouton blanc de cette petite fenêtre. Tout ce qui apparait dans le cadre est un fichier temporaire, les cookies sont repérés par la mention Cookies sous le nom du site.",Exécutez Safari. Cliquez sur Safari. Cliquez sur Préférences. Cliquez sur l'onglet Confidentialité. Cliquez sur Gérer les données du site web. Affichez les cookies du navigateur.,"[""Exécutez Safari. Cliquez sur Safari. Cliquez sur Préférences. Cliquez sur l'onglet Confidentialité. Cliquez sur Gérer les données du site web. Affichez les cookies du navigateur.""]"
wikilingua_multilingual-train-182360,wikilingua_multilingual-train-182360,fr,fr,Zebraboss va vous envoyer tous les jours une liste d'utilisateurs qui ne vous suivent plus. Vous allez devoir vous enregistrer en utilisant votre navigateur Internet.   Vous allez maintenant recevoir un email tous les jours avec une liste des utilisateurs qui ne vous suivent plus . Cliquez sur le lien de désinscription si vous ne voulez plus utiliser ce service.,Ouvrez le navigateur. Rendez-vous sur http://www.zebraboss.com. Tapez votre adresse email dans le deuxième champ. Cliquez sur S'inscrire au rapport.,"[""Ouvrez le navigateur. Rendez-vous sur http://www.zebraboss.com. Tapez votre adresse email dans le deuxième champ. Cliquez sur S'inscrire au rapport.""]"
wikilingua_multilingual-train-182371,wikilingua_multilingual-train-182371,fr,fr,Penchez-vous doucement en avant et touchez-vous les pieds pour vous étirer. Expirez tout en vous courbant au niveau des hanches de manière à détendre votre dos. Prenez quelques inspirations profondes .,Baissez-vous.,['Baissez-vous.']
wikilingua_multilingual-train-182410,wikilingua_multilingual-train-182410,fr,fr,"L'eau peut endommager votre bois brut, le faire gonfler ou le déformer. Au minimum, le résultat peut être différent de ce que vous espérez ou souhaitez . L'utilisation d'un produit liquide peut rendre la finition du bois difficile, au cas où vous auriez l'intention de le faire.",Évitez les produits liquides.,['Évitez les produits liquides.']
wikilingua_multilingual-train-182452,wikilingua_multilingual-train-182452,fr,fr,"Le menu Pomme se trouve dans le coin supérieur gauche de l'écran. Sur les Mac anciens, vous devrez plutôt cliquer sur Mise à jour de logiciels. Vous trouverez cet onglet en bas de la fenêtre de l'App Store. Cela installera toutes les mises à jour disponibles, y compris les mises à jour du système. Les mises à jour de votre carte graphique sont incluses dans les mises à jour du système . À la fin de l'installation, vous serez invité(e) à redémarrer votre machine.",Cliquez sur le menu Pomme. Sélectionnez l'option App Store. Allez dans l'onglet Mises à jour. Cliquez sur Tout mettre à jour. Attendez l'installation des mises à jour.,"[""Cliquez sur le menu Pomme. Sélectionnez l'option App Store. Allez dans l'onglet Mises à jour. Cliquez sur Tout mettre à jour. Attendez l'installation des mises à jour.""]"
wikilingua_multilingual-train-182455,wikilingua_multilingual-train-182455,fr,fr,Cliquez ou doublecliquez sur l’icône iTunes qui représente une note de musique multicolore sur un fond blanc. Cette option se trouve en haut de la fenêtre iTunes (Windows) ou de l’écran (Mac). Un menu déroulant apparaitra. Cette option se situe au milieu du menu déroulant Compte. Cela vous déconnectera immédiatement de votre compte iTunes.,Ouvrez iTunes. Sélectionnez Compte. Choisissez Se déconnecter.,['Ouvrez iTunes. Sélectionnez Compte. Choisissez Se déconnecter.']
wikilingua_multilingual-train-182553,wikilingua_multilingual-train-182553,fr,fr,"Appuyez sur l'icône d'App Store sur votre iPad pour le lancer. Tapez Star Alliance dans le champ de recherche. Trouvez l'application et téléchargez-la. Appuyez sur le bouton Installer à côté de l'application, pour l'installer. Cette application est gratuite. Localisez l'application sur votre iPad. L'icône comporte un fond noir avec le logo de Star Alliance. Appuyez dessus pour l'ouvrir. Vous serez accueilli par une belle interface d'un globe en rotation.",Lancez App Store. Recherchez l'application Star Alliance. Téléchargez Star Alliance Navigator. Lancez Star Alliance Navigator.,"[""Lancez App Store. Recherchez l'application Star Alliance. Téléchargez Star Alliance Navigator. Lancez Star Alliance Navigator.""]"
wikilingua_multilingual-train-182625,wikilingua_multilingual-train-182625,fr,fr,"Appliquez-le avant le fard. Pour obtenir le meilleur effet possible, vous devez appliquer votre fond de teint, votre anticerne, votre poudre bronzante et votre fard dans cet ordre. Après avoir mis le fard à joues, vous appliquerez du maquillage pour sourcils, du fard à paupières, de l'eye-liner et enfin du mascara . Il est important de vous maquiller dans cet ordre pour que votre maquillage ait une apparence harmonieuse et reste bien en place.",Mettez du fond de teint.,['Mettez du fond de teint.']
wikilingua_multilingual-train-182671,wikilingua_multilingual-train-182671,fr,fr,Vous pouvez ajouter une nouvelle couleur pour ce nouveau rang si vous le souhaitez. Commencez à crocheter la nouvelle couleur en commençant dans n'importe quel coin (c'est-à-dire les trous laissés par les mailles en l'air entre chaque groupe de brides simples).,Changez de couleur.,['Changez de couleur.']
wikilingua_multilingual-train-182809,wikilingua_multilingual-train-182809,fr,fr,Essuyez-le avec un chiffon doux propre pour éliminer tout résidu de pâte de coupe. Frottez-le jusqu’à ce qu’il ait une surface parfaitement brillante .,Essuyez l’aluminium.,['Essuyez l’aluminium.']
wikilingua_multilingual-train-182835,wikilingua_multilingual-train-182835,fr,fr,"Prends 2 cuillères à soupe de bicarbonate de soude et verse-les dans la tasse qui sert de réservoir au volcan. Avant de faire quoi que ce soit, assure-toi d'abord que l'intérieur du volcan est complètement sec. La moindre humidité risque de faire pétiller le bicarbonate avant l'heure .   Le bicarbonate de soude est un ingrédient ménager courant et il est probable que tu en aies chez toi. Avant de l'utiliser, demande la permission à un parent ou un adulte.",Verse du bicarbonate de soude dans le volcan.,['Verse du bicarbonate de soude dans le volcan.']
wikilingua_multilingual-train-182929,wikilingua_multilingual-train-182929,fr,fr,"Connectez les deux appareils à l'aide d'un câble USB.  Double-cliquez sur le sous-dossier ISO. Si vous ne voyez pas ce dossier, appuyez sur les touches Ctrl+⇧ Shift+N (PC) ou ⇧ Shift+⌘ Cmd+N (Mac) pour en créer un. Assurez-vous de mettre le nom du dossier en majuscules. Jouez au jeu, comme vous le faites pour les autres jeux.  Pour accéder au jeu, un redémarrage de la PSP peut s'avérer nécessaire. Si vous ne voyez pas le jeu sur la PSP, il est probable qu'il ne s'agisse pas d'une PSP3 flashée.",Connectez la PSP à l'ordinateur. Allumez la PSP. Accédez au dossier de la carte mémoire. Ouvrez le dossier Jeux sur votre PSP pour accéder à votre jeu.,"[""Connectez la PSP à l'ordinateur. Allumez la PSP. Accédez au dossier de la carte mémoire. Ouvrez le dossier Jeux sur votre PSP pour accéder à votre jeu.""]"
wikilingua_multilingual-train-182962,wikilingua_multilingual-train-182962,fr,fr,"Entassez-y les tomates simplement et videz autant que possible le contenant de son air. Gardez les tomates séchées dans un local frais et sec, à l’abri de la lumière. Si vous avez mis les tomates séchées dans un contenant hermétique, vous pouvez aussi les conserver dans un réfrigérateur ou dans le congélateur.",Utilisez un sac en plastique ou dans un bocal en verre.,['Utilisez un sac en plastique ou dans un bocal en verre.']
wikilingua_multilingual-train-182974,wikilingua_multilingual-train-182974,fr,fr,"Elle doit être suffisamment résistante pour tenir d'elle-même. Les lis, les tournesols, les marguerites, les hortensias... sont des fleurs adaptées à un corsage de poignet.",Choisissez une fleur large et épanouie.,['Choisissez une fleur large et épanouie.']
wikilingua_multilingual-train-183047,wikilingua_multilingual-train-183047,fr,fr,"Vous pouvez créer un bracelet amusant, coloré et décontracté en attachant ensemble des boutons avec du fil de pêche. Achetez des boutons communs à deux trous, de tailles et de couleurs variées en fonction de votre style. Vous aurez également besoin de fil de pêche ou de fil élastique que vous doublerez pour que votre bracelet soit plus résistant.",Achetez les fournitures.,['Achetez les fournitures.']
wikilingua_multilingual-train-183077,wikilingua_multilingual-train-183077,fr,fr,"S'il est dans la salle de bain, vous pourrez voir des taches laissées par le dentifrice, la laque ou d'autres produits d'hygiène et de beauté. S'il est dans le couloir, il peut y avoir de la saleté ou de la poussière accumulée à certains endroits. Examinez toute la surface pour identifier toutes les taches afin d'éviter de laisser des marques après le nettoyage .",Essayez de trouver les taches sur le miroir.,['Essayez de trouver les taches sur le miroir.']
wikilingua_multilingual-train-183102,wikilingua_multilingual-train-183102,fr,fr,"Posez la passoire dans l’évier et mettez-y toutes les graines. Passez-les sous l’eau froide et remuez la passoire en faisant des ronds pour vous assurer de rincer toutes les graines. Ensuite, posez la passoire et mélangez les graines avec vos mains tout en les laissant sous le filet d’eau pour les rincer toutes .  Éliminez les bouts de pulpe encore attachés aux graines. Ne vous inquiétez pas si les graines ont l’air un peu visqueuses, cela ne veut pas dire qu’elles ne sont pas propres !",Rincez les graines dans une passoire sous l’eau froide.,['Rincez les graines dans une passoire sous l’eau froide.']
wikilingua_multilingual-train-183106,wikilingua_multilingual-train-183106,fr,fr,"Les vieux essuie-glaces deviennent durs et se fissurent au fil du temps, en particulier sous climat chaud et sec. Si votre essuie-glace semble avoir perdu de son élasticité, il est probablement temps de le remplacer.",Examinez les patins d'essuie-glaces pour voir s'il y a des craquelures.,"[""Examinez les patins d'essuie-glaces pour voir s'il y a des craquelures.""]"
wikilingua_multilingual-train-183132,wikilingua_multilingual-train-183132,fr,fr,Il est important de prendre cette précaution pour qu’il soit suffisamment chaud pour pouvoir rôtir les pommes de terre. Réglez-le à 220 °C et laissez-le chauffer à fond .,Préchauffez le four.,['Préchauffez le four.']
wikilingua_multilingual-train-183222,wikilingua_multilingual-train-183222,fr,fr,"Si vous utilisez un crayon normal, vous obtiendrez un bleu qui aura l'air plus vieux, mais vous pouvez utiliser une grande variété de couleurs pour donner un peu de fantaisie à votre bleu. Utilisez un crayon à papier normal et des crayons de bleu foncé et de violet pour le bleu.",Choisissez une variété de couleurs.,['Choisissez une variété de couleurs.']
wikilingua_multilingual-train-183227,wikilingua_multilingual-train-183227,fr,fr,"Suivez les instructions qui s'affichent à l'écran pour restaurer votre PC. Une fois terminé, Windows affichera un écran de configuration et votre PC sera réinitialisé avec les paramètres d'usine .",Suivez les instructions.,['Suivez les instructions.']
wikilingua_multilingual-train-183234,wikilingua_multilingual-train-183234,fr,fr,"Une semaine environ après avoir planté vos carottes, ratissez la terre afin d'éviter la pousse des mauvaises herbes et d'interrompre la croissance de celles qui ont pris racine. Passez le râteau perpendiculairement aux sillons avec douceur. Cette opération ne va pas gêner le développement des carottes.",Ratissez le sol.,['Ratissez le sol.']
wikilingua_multilingual-train-183252,wikilingua_multilingual-train-183252,fr,fr,Le nœud classique se noue de la façon dont vous nouez vos lacets. Il vous faudra 12 à 15 cm de ruban et un élastique à cheveux.,Optez pour le nœud classique.,['Optez pour le nœud classique.']
wikilingua_multilingual-train-183254,wikilingua_multilingual-train-183254,fr,fr,"Pendant que vous faites dorer le rôti, allumez le four pour qu’il ait le temps de chauffer avant d’y mettre la viande. Essayez de le préchauffer au moins une demi-heure avant de faire cuire la viande pour qu’il atteigne 180 °C lorsque le rôti est prêt à être mis au four . Si vous avez une mijoteuse, vous pouvez vous en servir pour obtenir une viande plus juteuse et tendre. N’oubliez pas cependant que la mijoteuse va prendre plusieurs heures pour la cuire.",Préchauffez le four à 180 °C.,['Préchauffez le four à 180 °C.']
wikilingua_multilingual-train-183263,wikilingua_multilingual-train-183263,fr,fr,"Vous allez devoir vous connecter à votre compte avant de pouvoir continuer. C'est l'adresse pour accéder au site mobile. Si seulement le site « facebook.com » est bloqué sur le réseau de votre école, cela devrait vous permettre d'y accéder. La version mobile a l'air différente de la version sur ordinateur, mais elles fonctionnent toutes les deux de la même façon.",Ouvrez le navigateur. Tapez m.facebook.com dans la barre d'adresse. Appuyez sur Entrée.,"[""Ouvrez le navigateur. Tapez m.facebook.com dans la barre d'adresse. Appuyez sur Entrée.""]"
wikilingua_multilingual-train-183371,wikilingua_multilingual-train-183371,fr,fr,"Si la tache n'a pas complètement disparu après avoir appliqué la pâte, mettez une nouvelle couche de bicarbonate, mais cette fois, vaporisez du vinaigre. Laissez agir 5 minutes avant de retirer la pâte.",Utilisez du vinaigre sur les taches résistantes.,['Utilisez du vinaigre sur les taches résistantes.']
wikilingua_multilingual-train-183380,wikilingua_multilingual-train-183380,fr,fr,"Vous aurez besoin d’un crayon noir pour les yeux, d’un autre de couleur claire et d’un crayon ou d’une ombre à paupières blanche. Le type d’ombre à paupières que vous utiliserez importe peu. Prenez simplement le pinceau ou l’applicateur que vous utilisez habituellement. Pour appliquer votre maquillage, utilisez un miroir de poche ou placez-vous devant un miroir mural. La seconde option sera la plus simple, car elle vous permettra de garder les deux mains libres.",Prenez votre trousse à maquillage. Prenez une ombre à paupières noire. Choisissez un applicateur pour l’ombre à paupières. Munissez-vous d’un miroir.,['Prenez votre trousse à maquillage. Prenez une ombre à paupières noire. Choisissez un applicateur pour l’ombre à paupières. Munissez-vous d’un miroir.']
wikilingua_multilingual-train-183416,wikilingua_multilingual-train-183416,fr,fr,"Dans Windows, Skype se trouve dans la liste des applications, dans votre menu de démarrage. Sur Mac, Skype se trouve dans le dossier Applications. Quand vous recevez un appel, plusieurs icônes s’affichent à côté de l’identité de l’appelant. Cela vous permet d’ouvrir le micro sans ouvrir la caméra. Vous pourrez ainsi répondre à l’appel sans utiliser la vidéo.",Ouvrez Skype. Cliquez sur l’icône en forme de combiné téléphonique blanc et vert.,['Ouvrez Skype. Cliquez sur l’icône en forme de combiné téléphonique blanc et vert.']
wikilingua_multilingual-train-183450,wikilingua_multilingual-train-183450,fr,fr,"Laissez-les cuire pendant une à deux minutes avant de les retourner avec une spatule. Ensuite, faites-les cuire encore une minute et retournez-les une nouvelle fois pour qu'elles soient chaudes de tous les côtés . Si vous faites réchauffer des pommes allumettes, vous devriez les laisser seulement deux à trois minutes tandis que les frites plus épaisses doivent rester environ cinq minutes.",Faites-les cuire pendant deux à cinq minutes en les retournant.,['Faites-les cuire pendant deux à cinq minutes en les retournant.']
wikilingua_multilingual-train-183466,wikilingua_multilingual-train-183466,fr,fr,"Faites-en un carré parfait en repliant un coin vers la face opposée, en diagonale. Une bande de 8,7 cm dépassera de la partie pliée. Découpez-la pour ne garder que le carré. À chaque étape de cette méthode, assurez-vous que vos plis sont nets et bien marqués. S'ils ne sont pas nets et symétriques, votre flocon risque d'être de travers.",Prenez une feuille de papier A4.,['Prenez une feuille de papier A4.']
wikilingua_multilingual-train-183529,wikilingua_multilingual-train-183529,fr,fr,"Un pashmina ou un châle rectangulaire peuvent être utilisés ici. Vous aurez besoin aussi d'une épingle. L'écharpe doit avoir l'air d'être une longue boucle qui, souple, contourne votre tête et votre menton. Vérifiez qu'elle est bien fixée et qu'elle ne glissera pas.",Prenez une écharpe rectangulaire. Ajustez.,['Prenez une écharpe rectangulaire. Ajustez.']
wikilingua_multilingual-train-183538,wikilingua_multilingual-train-183538,fr,fr,"Une telle solution de nettoyage fonctionne rapidement sur le cuivre, comme celui dont sont faits les centimes et les fonds de batterie de cuisine. Vous pouvez acheter la marque que vous préférez.",Procurez-vous un nettoyant à métaux.,['Procurez-vous un nettoyant à métaux.']
wikilingua_multilingual-train-183585,wikilingua_multilingual-train-183585,fr,fr,"Regardez votre émission favorite et dressez une liste des choses qui se produisent au moins une fois par épisode. Associez chaque élément de votre liste avec un exercice. Tout en regardant votre émission, faites pause et adonnez-vous à votre exercice chaque fois que quelque chose dans la liste se produit. Vous pouvez également chercher sur Internet d'autres exemples d'entrainement ludique.",Utilisez la télévision pour vous entrainer.,['Utilisez la télévision pour vous entrainer.']
wikilingua_multilingual-train-183607,wikilingua_multilingual-train-183607,fr,fr,Ouvrez votre navigateur internet et tapez https://app.box.com/ dans la barre d'adresse puis appuyez sur Entrée. Saisissez votre nom d'utilisateur et votre mot de passe sur Box. Cliquez sur Connexion pour continuer.,Accédez à votre compte Box. Connectez-vous.,['Accédez à votre compte Box. Connectez-vous.']
wikilingua_multilingual-train-183628,wikilingua_multilingual-train-183628,fr,fr,"Étant donné que les pierres à aiguiser sont très variées, il est important de lire le mode d'emploi de la vôtre. Il vous indiquera si vous devez faire tremper la pierre dans de l'eau ou la lubrifier avec de l'huile pendant que vous l'utilisez.  En général, les pierres à aiguiser en diamant peuvent s'utiliser à sec ou être lubrifiées avec de l'eau.",Suivez le mode d'emploi.,"[""Suivez le mode d'emploi.""]"
wikilingua_multilingual-train-183825,wikilingua_multilingual-train-183825,fr,fr,"Vous pouvez utiliser pratiquement n'importe lequel, mais prenez en compte l'usage que vous ferez du coussin. Si vous voulez l'utiliser pour dormir, choisissez une matière qui est agréable contre peau. Si vous voulez faire un coussin décoratif, choisissez un tissu qui va bien avec votre mobilier .  Le coton doux avec une trame serrée convient bien aux oreillers. Le brocart et les autres matières de décoration d'intérieur sont parfaits pour les coussins décoratifs.",Choisissez du tissu.,['Choisissez du tissu.']
wikilingua_multilingual-train-183902,wikilingua_multilingual-train-183902,fr,fr,"Pour les oreilles poilues, il vous faut deux barrettes, de la fausse fourrure, du carton, de la colle (un pistolet à colle ou de la colle pour textile de préférence), une règle graduée et des ciseaux. Les épingles à cheveux sont trop fines pour servir. Utilisez des barrettes plates, des barrettes à clips ou des pinces crocodiles. Une fois que la colle est sèche, faites-vous deux couettes. Placez les barrettes au-dessus des élastiques à un endroit qui ne vous gêne pas .",Rassemblez le matériel. Laissez sécher la colle avant de porter vos oreilles.,['Rassemblez le matériel. Laissez sécher la colle avant de porter vos oreilles.']
wikilingua_multilingual-train-183927,wikilingua_multilingual-train-183927,fr,fr,Prenez l'extrémité du paquet de cartes avec votre pouce et votre majeur. Placez votre pouce et votre majeur l'un en face de l'autre sur les deux côtés longs des cartes. Vous pouvez poser votre index contre la surface du paquet pour mieux le soutenir.,Tenez le paquet.,['Tenez le paquet.']
wikilingua_multilingual-train-183933,wikilingua_multilingual-train-183933,fr,fr,"Lancez l'application, allez à la page Options et sélectionnez Comptes pour faire apparaitre une liste de plateformes de réseaux sociaux.  Entrez votre nom d'utilisateur et votre mot de passe Twitter dans les champs correspondants et touchez ensuite Autoriser l'application. Cela vous ramènera automatiquement à Flipboard.",Suivez les étapes 1 à 3 de la première méthode. Sélectionnez Twitter. Identifiez-vous sur votre compte Twitter.,['Suivez les étapes 1 à 3 de la première méthode. Sélectionnez Twitter. Identifiez-vous sur votre compte Twitter.']
wikilingua_multilingual-train-184100,wikilingua_multilingual-train-184100,fr,fr,"Branchez-le et réglez-le sur sa température la plus basse. Laissez-le chauffer pendant quelques minutes. La chaleur aidera la saleté et les dépôts qui auraient pu s’accumuler sur les plaques à se détacher plus facilement, ce qui vous permettra de nettoyer l’appareil de manière beaucoup plus efficace.",Allumez le lisseur.,['Allumez le lisseur.']
wikilingua_multilingual-train-184114,wikilingua_multilingual-train-184114,fr,fr,"Remplissez une poche à douille de glace royale colorée. Placez une douille en pétale dans la poche avant de la remplir.   Si vous n'avez pas de glace royale, apprenez comment en faire en lisant cet article. Pour le pochage, il est conseillé de tenir la poche à douille dans votre main dominante pour contrôler au maximum la sortie du glaçage.",Remplissez une poche.,['Remplissez une poche.']
wikilingua_multilingual-train-184139,wikilingua_multilingual-train-184139,fr,fr,"Vaporisez deux ou trois jets du désinfectant sur une serviette en microfibre propre. Servez-vous-en pour nettoyer toute la surface de la manette. Lorsque le côté propre de la serviette est sale, retournez-la et utilisez l'autre côté . Vous avez également la possibilité de faire usage d'un essuietout non pelucheux ou d'un chiffon doux. Toutefois, une serviette en microfibre éliminera plus facilement la saleté et sera moins susceptible de rayer les parties brillantes de la manette.",Essuyez la manette avec une serviette en microfibre imbibée du mélange.,['Essuyez la manette avec une serviette en microfibre imbibée du mélange.']
wikilingua_multilingual-train-184160,wikilingua_multilingual-train-184160,fr,fr,"La tondeuse va faire tomber beaucoup de petits poils, surtout si vous avez une barbe épaisse. La meilleure des solutions est d'installer une poubelle juste en dessous pour les faire tomber dedans et éviter d'en mettre partout. Après avoir laissé les poils tomber dans la poubelle, attrapez un bout de papier essuietout humide et essuyez les poils qui sont tombés tout autour.",Tenez une poubelle pour récupérer les poils.,['Tenez une poubelle pour récupérer les poils.']
wikilingua_multilingual-train-184202,wikilingua_multilingual-train-184202,fr,fr,Assurez-vous de mettre un récipient pour recueillir le jus qui sortira ! Notez que certaines centrifugeuses peuvent ajuster quantité de pulpe qui sera extraite et mélangée au jus. Vérifiez la notice pour en savoir plus.,Mettez les morceaux d'orange dans la « cheminée » de la centrifugeuse.,"[""Mettez les morceaux d'orange dans la «\xa0cheminée\xa0» de la centrifugeuse.""]"
wikilingua_multilingual-train-184236,wikilingua_multilingual-train-184236,fr,fr,"Une fois le martini mélangé, placez une passoire à cocktail sur le shaker, et versez le martini au travers de la passoire, dans un verre à martini. Ajoutez une olive verte en décoration, et servez le cocktail bien frais.","Versez le martini dans un verre, au travers d'une passoire.","[""Versez le martini dans un verre, au travers d'une passoire.""]"
wikilingua_multilingual-train-184244,wikilingua_multilingual-train-184244,fr,fr,"Si vous voulez découper le fruit davantage, vous pouvez couper chaque tranche en deux ou en quatre, comme si vous coupiez une part de gâteau. C'est une méthode idéale lorsqu'on veut ajouter du pamplemousse dans des cocktails. Vous pouvez également couper une tranche au milieu du pamplemousse et vous en servir de garnison sur un verre, un pichet ou un saladier de jus de fruit. Ou bien vous pouvez aussi déguster les tranches directement, sans cuillère ni fourchette !",Découpez les tranches.,['Découpez les tranches.']
wikilingua_multilingual-train-184254,wikilingua_multilingual-train-184254,fr,fr,"Commencez par entasser tous vos vêtements à un seul endroit. Sortez-les du sèche-linge et empilez-les sur votre lit pour pouvoir les prendre et les plier les uns après les autres facilement. Dégagez un espace suffisamment grand pour poser un pantalon à plat sur votre lit. De cette manière, vous aurez assez de place pour plier chaque vêtement correctement.",Rassemblez tout votre linge. Débarrassez une surface.,['Rassemblez tout votre linge. Débarrassez une surface.']
